OBJECTID,FIRE_ID,FIRE_NAME,lat,lon,ignition_date,acres_burned,fire type,precip_7d_prior (mm),temp_max_7d_prior (°C),rh_min_7d_prior (%),soil_moisture_7d_prior_avg (m³/m³),temp_ign_1400 (°C),rh_ign_1400 (%),soil_moisture_ign_1400 (m³/m³),wind_speed_ign_1400 (km/h),wind_direction_ign_1400 (°),wind_gust_ign_1400 (km/h),precip_ign_day (mm),precip_30d_post (mm),temp_max_30d_post (°C),wind_speed_max_30d_post (km/h),wind_gust_max_30d_post (km/h),rh_min_30d_post (%),ndvi,land_cover,elevation_m,slope_deg,aspect_deg,aspect_sin,aspect_cos
4778249.0,AK6705215599120160702,MAUNELUK RIVER 2,67.046,-155.784,2016-07-02,31354.0,Wildfire,4.4,25.5,41.0,0.2738452380952381,23.0,62.0,0.243,8.9,256.0,28.4,3.1,83.9,28.1,15.9,49.3,37.0,,,,,,,
4778258.0,HI2081715650820160702,MAALAEA,20.798,-156.553,2016-07-02,6028.0,Wildfire,0.1,28.5,47.0,0.1954464285714285,27.2,53.0,0.19,23.6,71.0,61.2,0.0,29.7,29.0,21.1,54.4,48.0,0.19705,10.0,368.0,17.0,197.0,-0.29237170472273677,-0.9563047559630354
4777636.0,ID4437511551520160703,BUCK,44.369,-115.507,2016-07-03,1254.0,Wildfire,1.0,27.7,16.0,0.2863690476190476,21.8,31.0,0.259,16.4,255.0,54.7,0.0,21.9,27.6,18.4,56.2,11.0,0.5399,8.0,2047.0,6.0,84.0,0.9945218953682733,0.10452846326765346
4778254.0,AK6720615492320160703,REED RIVER,67.21,-154.912,2016-07-03,1568.0,Wildfire,8.8,24.0,42.0,0.1517678571428571,20.7,63.0,0.15,6.4,223.0,16.6,5.6,82.3,26.5,16.1,60.8,39.0,,,,,,,
4777353.0,ID4360011349920160704,TIMBERED DOME,43.613,-113.513,2016-07-04,2085.0,Wildfire,3.7,32.2,9.0,0.1219345238095238,25.8,23.0,0.122,33.4,246.0,69.8,0.0,2.1,33.3,37.2,74.5,6.0,0.259,10.0,1779.0,5.0,113.0,0.9205048534524403,-0.39073112848927377
4777806.0,NM3311410807620160704,TIMBER,33.095,-108.049,2016-07-04,2471.0,Wildfire,15.8,28.4,21.0,0.2634821428571429,28.4,19.0,0.237,12.7,245.0,37.8,0.0,61.0,31.7,22.7,62.3,10.0,0.4455,9.0,2263.0,2.0,279.0,-0.9876883405951378,0.15643446504023067
4778185.0,FL2620608045520160704,INDEPENDENCE DAY,26.204,-80.552,2016-07-04,840.0,Wildfire,107.5,31.7,57.0,0.3964107142857142,29.8,74.0,0.428,9.7,149.0,27.4,10.6,266.4,33.3,17.0,41.4,51.0,0.46375,9.0,6.0,0.0,0.0,0.0,1.0
4778235.0,AK6712715231920160704,BEDROCK CREEK,67.129,-152.238,2016-07-04,6228.0,Wildfire,12.1,23.2,42.0,0.3201666666666666,16.6,91.0,0.414,3.9,248.0,18.7,20.1,45.3,26.4,18.1,52.2,32.0,,,,,,,
4777366.0,NV3953511969420160706,S FIRE,39.535,-119.661,2016-07-06,2659.0,Wildfire,0.0,33.6,6.0,0.0463214285714285,28.0,12.0,0.046,8.4,260.0,29.2,0.0,2.0,36.1,23.8,73.1,4.0,0.22110000000000002,10.0,1680.0,6.0,95.0,0.9961946980917455,-0.08715574274765824
4777386.0,WY4416310496420160706,BUCK DRAW,44.166,-104.951,2016-07-06,1417.0,Wildfire,6.7,32.3,15.0,0.0427142857142857,31.7,12.0,0.035,25.6,242.0,49.0,0.7,12.9,38.0,47.1,74.2,5.0,0.23675000000000002,10.0,1370.0,5.0,89.0,0.9998476951563913,0.0174524064372836
4778241.0,AK6661815405320160706,HOG,66.618,-153.724,2016-07-06,57621.0,Wildfire,14.2,24.3,39.0,0.2944940476190476,17.1,76.0,0.298,5.9,223.0,20.5,1.9,66.2,28.5,19.9,50.0,31.0,,,,,,,
4777825.0,AZ3492611326220160707,BACA,34.904,-113.279,2016-07-07,4076.0,Wildfire,16.5,31.9,11.0,0.2036369047619047,30.4,17.0,0.143,24.7,209.0,54.7,0.0,32.800000000000004,35.9,26.9,59.4,8.0,0.25225000000000003,10.0,1662.0,15.0,261.0,-0.9876883405951377,-0.15643446504023104
4778184.0,FL2906608141320160707,MIDNIGHT,29.059,-81.411,2016-07-07,2891.0,Wildfire,41.0,35.2,48.0,0.2211904761904762,35.0,50.0,0.173,5.9,232.0,22.3,0.5,89.9,36.4,16.4,38.9,35.0,0.49045,8.0,4.0,1.0,347.0,-0.22495105434386534,0.9743700647852351
4777808.0,CO3829210583320160708,HAYDEN PASS,38.296,-105.765,2016-07-08,17977.0,Wildfire,22.5,26.3,19.0,0.2863809523809524,25.1,17.0,0.233,7.1,240.0,32.4,0.1,30.0,29.1,18.4,70.9,9.0,0.54345,9.0,2515.0,15.0,77.0,0.9743700647852352,0.22495105434386492
4777297.0,WA4725611824620160709,ROCKY FORD,47.277,-118.213,2016-07-09,2096.0,Wildfire,2.8,30.5,17.0,0.0316130952380952,22.1,32.0,0.107,25.4,215.0,44.3,5.8,3.0,36.8,36.7,60.8,12.0,0.26030000000000003,10.0,603.0,3.0,273.0,-0.9986295347545738,0.052335956242943946
4777738.0,CA3436911855620160709,SAGE,34.366,-118.574,2016-07-09,1002.0,Wildfire,0.0,30.6,19.0,0.0771964285714285,30.0,37.0,0.077,13.7,203.0,36.7,0.0,0.0,40.9,15.2,41.0,8.0,0.2338,10.0,472.0,4.0,49.0,0.754709580222772,0.6560590289905073
4777777.0,MT4519110661420160709,HARRIS,45.194,-106.636,2016-07-09,3047.0,Wildfire,3.8,33.4,14.0,0.1569345238095238,33.1,21.0,0.142,5.2,164.0,24.5,0.5,15.0,37.5,38.8,72.7,10.0,0.37825000000000003,10.0,1160.0,4.0,268.0,-0.9993908270190958,-0.03489949670250076
4777805.0,NM3344110857020160709,SCHOOL,33.457,-108.553,2016-07-09,7306.0,Wildfire,4.9,26.9,19.0,0.2938333333333333,27.9,20.0,0.268,5.6,230.0,22.0,0.1,107.8,29.2,21.6,58.0,12.0,0.46830000000000005,9.0,2567.0,4.0,132.0,0.7431448254773942,-0.6691306063588582
4778164.0,FL2873808148720160710,SPRINGS,28.739,-81.485,2016-07-10,550.0,Wildfire,10.1,34.7,44.0,0.2102916666666666,33.5,53.0,0.162,6.9,223.0,23.4,1.9,136.2,35.8,17.7,58.3,41.0,0.38795,8.0,14.0,0.0,210.0,-0.5000000000000001,-0.8660254037844386
4777392.0,WY4231010419220160711,SIMMONS,42.294,-104.138,2016-07-11,20950.0,Wildfire,5.2,36.2,8.0,0.1772380952380952,26.7,7.0,0.152,38.8,264.0,66.6,0.0,25.4,35.9,32.6,54.4,8.0,0.25535,10.0,1427.0,3.0,26.0,0.4383711467890774,0.898794046299167
4777713.0,WY4364210996820160712,LAVA MOUNTAIN,43.611,-109.9,2016-07-11,14652.0,Wildfire,15.1,22.1,22.0,0.2849761904761904,8.4,52.0,0.34,19.7,279.0,58.3,0.8,14.4,24.5,25.2,76.3,8.0,0.67715,10.0,2601.0,7.0,0.0,0.0,1.0
4777804.0,NM3343310824020160711,BLACK RANGE COMPLEX,33.432,-108.227,2016-07-11,3618.0,Wildfire,5.4,28.9,16.0,0.1564940476190476,27.9,14.0,0.133,23.1,255.0,54.0,0.0,63.0,30.4,18.9,45.7,9.0,0.46900000000000003,9.0,2457.0,9.0,52.0,0.788010753606722,0.6156614753256583
4777404.0,TX3585610091220160712,CHISUM RANCH,35.888,-100.906,2016-07-12,10851.0,Wildfire,1.2,41.0,10.0,0.1410178571428571,34.3,41.0,0.133,13.6,32.0,33.1,1.0,19.2,38.5,35.7,58.0,17.0,0.2089,10.0,864.0,2.0,287.0,-0.9563047559630354,0.2923717047227367
4778208.0,FL3039508233620160712,TAYLOR,30.395,-82.335,2016-07-12,839.0,Wildfire,3.5,39.2,24.0,0.0747261904761904,37.6,31.0,0.063,0.8,297.0,16.9,2.4,127.9,37.8,19.2,45.0,26.0,0.607,2.0,53.0,2.0,266.0,-0.9975640502598242,-0.06975647374412558
4778255.0,AK6670415092820160712,BONANZA,66.704,-150.865,2016-07-12,3925.0,Wildfire,6.4,20.7,45.0,0.3253273809523809,21.6,54.0,0.31,3.6,354.0,11.5,0.0,93.3,27.2,23.7,51.8,31.0,,,,,,,
4777859.0,TX3409010057920160714,BIG LIGHT,34.1,-100.672,2016-07-14,2711.0,Wildfire,4.5,40.8,20.0,0.1395535714285714,36.9,27.0,0.151,18.6,171.0,36.0,1.0,14.2,38.8,30.5,52.2,20.0,0.4304,10.0,662.0,1.0,99.0,0.9876883405951378,-0.1564344650402308
4778218.0,AK6105916133420160714,GWEEK RIVER,61.057,-161.331,2016-07-14,1380.0,Wildfire,1.6,27.7,37.0,0.2273392857142857,24.6,39.0,0.164,3.6,127.0,20.9,0.0,77.1,23.7,30.8,51.8,40.0,,,,,,,
4778219.0,AK6135616082720160714,ISRATHORAK CREEK,61.357,-160.786,2016-07-14,6179.0,Wildfire,1.7000000000000002,27.8,38.0,0.2312916666666666,25.0,44.0,0.163,1.6,117.0,18.0,0.0,77.7,23.4,29.5,50.8,42.0,,,,,,,
4778220.0,AK6126916028820160714,BOGUS CREEK,61.284,-160.279,2016-07-14,4527.0,Wildfire,2.5,27.1,41.0,0.2927083333333333,24.5,42.0,0.228,5.0,90.0,20.2,0.0,86.3,23.1,30.0,53.6,43.0,,,,,,,
4778221.0,AK6149015915820160714,DOESTOCK CREEK,61.481,-159.11,2016-07-14,2504.0,Wildfire,3.9,26.6,43.0,0.3696071428571428,22.4,48.0,0.316,10.0,154.0,31.3,0.0,107.5,22.4,24.0,50.0,47.0,,,,,,,
4778222.0,AK6166715940620160714,OWHAT RIVER 2,61.687,-159.285,2016-07-14,1217.0,Wildfire,4.0,25.9,43.0,0.3681785714285714,21.9,48.0,0.316,9.7,165.0,31.7,0.0,105.5,21.6,26.0,54.0,49.0,,,,,,,
4778223.0,AK6213415839320160714,SMITH CREEK,62.132,-158.345,2016-07-14,5432.0,Wildfire,3.3000000000000003,26.1,45.0,0.3624285714285714,22.9,53.0,0.307,7.9,210.0,25.6,0.0,100.0,21.8,23.0,47.9,48.0,,,,,,,
4778225.0,AK6197815755020160714,GEORGE RIVER,61.966,-157.535,2016-07-14,3594.0,Wildfire,1.9,26.7,45.0,0.3671488095238095,22.5,57.0,0.332,6.1,208.0,25.9,0.3,106.8,22.4,19.6,46.4,46.0,,,,,,,
4778226.0,AK6198615735920160714,SOUTH FORK GEORGE RIVER,61.984,-157.348,2016-07-14,1139.0,Wildfire,3.7,26.0,44.0,0.3679880952380953,21.7,57.0,0.343,6.1,208.0,25.6,0.4,107.7,21.9,19.2,46.1,45.0,,,,,,,
4778227.0,AK6095015630120160714,HOOK CREEK,60.933,-156.236,2016-07-14,8264.0,Wildfire,1.9,24.1,38.0,0.3297857142857143,21.3,58.0,0.338,2.2,189.0,21.6,2.2,98.2,22.4,26.6,55.8,48.0,,,,,,,
4778230.0,AK6229615889420160714,REINDEER RIVER,62.306,-158.841,2016-07-14,8526.0,Wildfire,2.9,26.5,43.0,0.3590178571428571,23.9,50.0,0.307,8.5,208.0,26.6,0.0,89.5,21.9,26.3,51.5,47.0,,,,,,,
4778231.0,AK6334015588620160714,FOLGER CREEK,63.34,-155.835,2016-07-14,3443.0,Wildfire,15.8,25.3,33.0,0.4024047619047619,24.5,54.0,0.371,5.6,220.0,22.0,2.1,144.6,22.5,17.2,43.2,48.0,,,,,,,
4778257.0,AK6401315602120160714,CAMP CREEK,64.024,-156.019,2016-07-14,1180.0,Wildfire,2.4,27.7,33.0,0.3614880952380952,28.0,43.0,0.317,6.6,261.0,19.1,0.3,135.1,25.3,20.7,46.8,37.0,,,,,,,
4777322.0,WA4625011952720160715,MCBEE COMMAND,46.249,-119.519,2016-07-15,1813.0,Wildfire,1.7000000000000002,32.7,10.0,0.1436011904761904,26.9,20.0,0.136,9.4,263.0,27.7,0.0,1.2,39.2,27.2,54.7,10.0,0.21280000000000002,10.0,428.0,17.0,50.0,0.766044443118978,0.6427876096865394
4778183.0,FL2615508143020160715,PANTHER,26.165,-81.471,2016-07-15,1064.0,Wildfire,65.5,34.3,47.0,0.230125,31.7,62.0,0.265,6.9,137.0,24.1,2.0,260.2,32.6,17.0,41.8,51.0,0.6171,8.0,12.0,0.0,132.0,0.7431448254773942,-0.6691306063588582
4778215.0,AK6175916306020160715,PITMIK RIVER,61.748,-163.07,2016-07-15,1151.0,Wildfire,3.2,25.7,45.0,0.209875,20.0,64.0,0.178,18.2,219.0,33.8,0.1,84.8,21.7,31.1,50.8,44.0,,,,,,,
4778224.0,AK6117915918520160715,TIMBER CREEK,61.149,-159.18,2016-07-15,7832.0,Wildfire,5.4,26.0,44.0,0.3127738095238095,20.4,57.0,0.242,6.5,180.0,19.4,0.0,103.1,22.8,28.0,50.4,46.0,,,,,,,
4778233.0,AK6450114644520160715,MID SALCHA,64.507,-146.389,2016-07-15,1100.0,Wildfire,6.6,27.6,44.0,0.3589404761904762,25.3,53.0,0.317,13.7,256.0,33.8,4.2,169.3,22.8,22.7,55.1,41.0,,,,,,,
4778237.0,AK6523215836920160715,HONHOSA RIVER,65.242,-158.226,2016-07-15,10900.0,Wildfire,2.9,27.0,36.0,0.3107202380952381,24.4,41.0,0.246,16.3,252.0,42.5,0.1,151.3,19.7,18.8,46.8,38.0,,,,,,,
4778239.0,AK6578415794720160715,HUSLIA RIVER,65.769,-157.911,2016-07-15,5802.0,Wildfire,2.3,28.6,32.0,0.3033869047619048,24.9,35.0,0.247,15.2,256.0,39.2,0.0,112.1,21.3,16.7,39.6,34.0,,,,,,,
4778243.0,AK6585715772520160715,SOUTH FORK,65.852,-157.681,2016-07-15,2531.0,Wildfire,3.0,29.0,30.0,0.2799821428571428,25.2,33.0,0.221,15.2,256.0,37.8,0.0,111.0,21.7,15.8,38.5,34.0,,,,,,,
4778244.0,AK6531115466720160715,BIG CREEK,65.315,-154.656,2016-07-15,2105.0,Wildfire,10.7,27.4,46.0,0.3800178571428572,24.7,48.0,0.332,14.5,251.0,41.4,0.5,212.9,20.2,18.7,54.4,44.0,,,,,,,
4778251.0,AK6253214472720160715,YOKNEDA LAKE,62.52,-144.699,2016-07-15,2866.0,Wildfire,5.5,23.9,33.0,0.2964166666666666,21.3,64.0,0.307,5.4,250.0,14.0,2.4,91.4,20.3,20.2,43.9,41.0,,,,,,,
4777388.0,SD4324610371020160716,INDIAN CANYON,43.243,-103.781,2016-07-16,13791.0,Wildfire,0.4,38.6,7.0,0.0941488095238095,31.0,29.0,0.094,7.1,294.0,23.0,0.3,54.8,39.5,31.1,51.5,8.0,0.26165,10.0,1107.0,2.0,192.0,-0.2079116908177595,-0.9781476007338056
4777397.0,NM3329910362820160716,SOLDIER HILL,33.304,-103.628,2016-07-16,1985.0,Wildfire,0.0,39.8,7.0,0.0776488095238095,35.2,19.0,0.081,12.3,183.0,29.5,0.0,17.3,36.9,31.2,51.8,15.0,0.20535,10.0,1308.0,1.0,81.0,0.9876883405951378,0.15643446504023092
4777728.0,NV4107311454820160716,WALLY,41.082,-114.512,2016-07-16,1894.0,Wildfire,0.2,30.3,6.0,0.040095238095238,27.4,10.0,0.038,16.2,253.0,38.9,0.0,4.7,33.7,24.5,54.0,4.0,0.31930000000000003,10.0,2063.0,7.0,328.0,-0.529919264233205,0.848048096156426
4778228.0,AK6057715534020160716,CHILIKADROTNA RIVER,60.584,-155.313,2016-07-16,1435.0,Wildfire,7.2,22.9,37.0,0.3363392857142857,18.5,63.0,0.31,6.4,308.0,20.5,0.0,159.4,21.8,20.3,46.1,48.0,,,,,,,
4778250.0,AK6129414325120160716,STEAMBOAT CREEK,61.247,-143.113,2016-07-16,22826.0,Wildfire,9.9,22.6,42.0,0.490922619047619,20.6,62.0,0.468,6.1,310.0,23.0,0.8,229.7,21.3,8.6,59.8,46.0,,,,,,,
4777682.0,WY4323911049120160717,CLIFF CREEK,43.296,-110.382,2016-07-17,36131.0,Wildfire,9.1,22.8,19.0,0.273922619047619,23.3,18.0,0.229,15.6,236.0,45.0,0.9,6.4,26.9,21.2,67.3,7.0,0.6423,9.0,2382.0,6.0,207.0,-0.4539904997395467,-0.8910065241883679
4777326.0,WA4651711812220160718,STARBUCK,46.527,-118.087,2016-07-18,2414.0,Wildfire,0.8,30.7,13.0,0.1704345238095238,25.7,35.0,0.148,20.3,264.0,47.9,0.1,1.6,37.4,33.4,66.2,12.0,0.18735000000000002,10.0,465.0,8.0,187.0,-0.12186934340514731,-0.9925461516413221
4777696.0,ID4395011576220160718,PIONEER,44.139,-115.585,2016-07-18,189596.0,Wildfire,2.8,26.6,17.0,0.2684940476190476,25.8,18.0,0.21,16.8,215.0,53.3,0.0,4.3,31.3,17.9,57.2,9.0,0.7140000000000001,8.0,1611.0,25.0,101.0,0.981627183447664,-0.1908089953765448
4777700.0,ID4634811469320160718,CEDAR,46.369,-114.674,2016-07-18,5141.0,Wildfire,10.8,19.6,31.0,0.3540595238095238,22.8,28.0,0.298,14.7,253.0,52.6,0.1,7.1,26.7,15.9,54.4,14.0,0.7085,1.0,1999.0,10.0,82.0,0.9902680687415704,0.13917310096006547
4777720.0,UT3999011381120160718,CHOKE CHERRY,39.973,-113.844,2016-07-18,1790.0,Wildfire,0.0,32.6,5.0,0.038172619047619,31.0,13.0,0.038,17.2,191.0,49.7,0.0,2.9,34.9,18.7,50.0,4.0,0.29845,10.0,2008.0,11.0,133.0,0.7313537016191706,-0.6819983600624984
4777824.0,AZ3356110974320160718,OAK,33.553,-109.747,2016-07-18,1932.0,Wildfire,3.9,31.3,13.0,0.1680357142857143,27.6,28.0,0.204,10.2,219.0,31.0,0.2,74.9,30.8,16.7,42.5,24.0,0.5402,8.0,2108.0,10.0,106.0,0.9612616959383189,-0.27563735581699905
4777340.0,ID4356411603820160719,MM14  HIGHWAY21,43.578,-116.027,2016-07-19,4547.0,Wildfire,0.0,32.4,7.0,0.126875,28.8,16.0,0.106,7.3,213.0,25.2,0.0,0.0,35.4,23.5,45.0,9.0,0.2686,10.0,1172.0,8.0,87.0,0.9986295347545738,0.052335956242943966
4777391.0,AZ3407111196320160719,BENCHMARK,34.081,-111.958,2016-07-19,1410.0,Wildfire,0.0,36.4,9.0,0.0890357142857142,32.4,26.0,0.099,12.1,210.0,32.8,3.6,61.3,37.3,24.6,45.7,13.0,0.21745,7.0,1412.0,5.0,351.0,-0.15643446504023112,0.9876883405951377
4777768.0,AZ3424211065220160719,CHUCK BOX,34.243,-110.653,2016-07-19,1626.0,Wildfire,2.0,30.2,14.0,0.2143988095238095,27.3,26.0,0.21,8.7,225.0,30.6,2.5,63.0,30.7,15.8,45.4,15.0,0.5547500000000001,9.0,2216.0,3.0,54.0,0.8090169943749475,0.5877852522924731
4777771.0,AZ3449711124720160720,CRACKERBOX,34.52,-111.241,2016-07-20,1272.0,Wildfire,4.2,30.9,14.0,0.1959761904761904,22.7,62.0,0.306,9.1,173.0,28.8,8.5,48.0,31.9,16.4,46.8,15.0,0.5813,8.0,2144.0,6.0,88.0,0.9993908270190958,0.03489949670250108
4777315.0,OR4552312036720160721,0353 RN SCOTT CANYON,45.442,-120.289,2016-07-21,32051.0,Wildfire,1.0,30.7,12.0,0.0301547619047619,30.1,20.0,0.026,1.5,45.0,19.4,0.0,0.8999999999999999,37.2,32.1,61.9,10.0,0.18255000000000002,12.0,511.0,2.0,30.0,0.49999999999999994,0.8660254037844387
4777367.0,NV3954111948520160721,SHOOTING RANGE,39.515,-119.397,2016-07-21,1548.0,Wildfire,0.0,32.2,4.0,0.0373452380952381,30.6,8.0,0.037,12.8,212.0,35.3,0.0,1.4,35.5,21.7,54.4,3.0,0.21235,10.0,1812.0,8.0,284.0,-0.9702957262759966,0.24192189559966745
4777382.0,AZ3155011147420160721,THREE HILLS,31.56,-111.475,2016-07-21,1754.0,Wildfire,9.0,37.3,17.0,0.1402142857142857,36.9,19.0,0.146,8.0,280.0,22.3,0.1,80.7,37.1,23.8,40.0,14.0,0.30260000000000004,10.0,1110.0,2.0,291.0,-0.9335804264972017,0.3583679495453004
4777709.0,NV3947711585920160721,PINTO,39.493,-115.863,2016-07-21,1606.0,Wildfire,0.0,30.8,4.0,0.0378333333333333,30.0,10.0,0.038,23.1,195.0,56.5,0.0,1.6,32.3,24.4,53.6,4.0,0.27695000000000003,10.0,2265.0,9.0,56.0,0.8290375725550417,0.5591929034707468
4777748.0,CA3341811736820160721,ROBLAR,33.402,-117.362,2016-07-21,1222.0,Wildfire,0.0,32.2,32.0,0.0830595238095238,33.5,29.0,0.083,12.7,263.0,29.5,0.0,0.0,34.5,15.8,39.2,27.0,0.30175,6.0,325.0,5.0,122.0,0.8480480961564261,-0.5299192642332048
4777769.0,AZ3418210986020160721,ELK,34.174,-109.864,2016-07-21,1965.0,Wildfire,8.7,31.2,12.0,0.1335178571428571,26.2,34.0,0.172,8.4,220.0,35.6,3.6,84.7,30.6,25.1,41.4,14.0,0.53695,8.0,2222.0,2.0,356.0,-0.06975647374412564,0.9975640502598242
4777351.0,MT4568210861320160722,FRITZ,45.679,-108.621,2016-07-22,1192.0,Wildfire,0.9,36.8,9.0,0.1689880952380952,34.9,16.0,0.143,7.2,174.0,19.8,0.2,15.7,35.6,28.3,54.0,10.0,0.32115,10.0,1056.0,2.0,244.0,-0.8987940462991668,-0.43837114678907774
4777637.0,WA4811212089420160723,BUCK CREEK,48.107,-120.882,2016-07-22,4199.0,Wildfire,15.5,24.3,34.0,0.3308095238095238,15.5,80.0,0.325,10.1,270.0,44.6,4.3,16.900000000000002,29.2,14.5,61.9,22.0,0.8027500000000001,8.0,1068.0,5.0,59.0,0.8571673007021123,0.5150380749100542
4777655.0,AZ3592711203720160722,COCO,35.943,-112.025,2016-07-22,2236.0,Wildfire,3.1,31.6,7.0,0.1336904761904762,31.1,17.0,0.153,7.6,265.0,29.5,0.2,34.2,34.0,23.7,69.8,8.0,0.48760000000000003,10.0,2144.0,2.0,239.0,-0.8571673007021121,-0.5150380749100545
4777656.0,UT4094911222820160722,WEST ANTELOPE,40.92,-112.21,2016-07-22,15483.0,Wildfire,0.0,31.2,23.0,0.136,28.7,48.0,0.136,8.7,294.0,31.0,0.0,3.6,31.1,21.4,54.0,18.0,0.17625000000000002,10.0,1464.0,11.0,186.0,-0.1045284632676535,-0.9945218953682733
4777689.0,WY4407610733120160722,HATCHERY,44.1,-107.307,2016-07-22,2614.0,Wildfire,0.3,29.9,12.0,0.129297619047619,30.1,13.0,0.125,13.4,246.0,35.3,0.0,27.6,29.1,26.6,60.8,7.0,0.29300000000000004,10.0,2118.0,7.0,255.0,-0.9659258262890683,-0.25881904510252063
4777743.0,CA3646112190120160722,SOBERANES,36.324,-121.699,2016-07-22,131921.0,Wildfire,0.0,21.1,40.0,0.1441309523809523,22.8,34.0,0.143,23.1,337.0,42.1,0.0,0.0,26.0,25.3,42.8,30.0,0.7541,8.0,879.0,23.0,20.0,0.3420201433256687,0.9396926207859084
4777744.0,CA3443111839820160722,SAND,34.391,-118.35,2016-07-22,41561.0,Wildfire,0.0,34.5,9.0,0.062,37.2,9.0,0.061,13.9,301.0,38.5,0.0,0.2,37.2,18.2,51.1,4.0,0.33330000000000004,10.0,1155.0,15.0,294.0,-0.9135454576426011,0.40673664307579976
4777721.0,UT3917511218120160723,LOWER EBBS,39.169,-112.152,2016-07-23,5338.0,Wildfire,1.1,33.6,6.0,0.1043869047619047,30.7,10.0,0.103,9.9,314.0,30.6,0.0,4.6000000000000005,34.8,24.7,64.8,6.0,0.3383,10.0,2025.0,10.0,161.0,0.3255681544571566,-0.9455185755993168
4777793.0,UT3905011157820160723,PORCUPINE,39.037,-111.59,2016-07-23,2492.0,Wildfire,8.9,22.5,11.0,0.229845238095238,22.0,14.0,0.224,14.2,277.0,45.0,0.0,25.2,24.3,18.1,52.6,9.0,0.6455500000000001,10.0,3147.0,16.0,321.0,-0.6293203910498378,0.7771459614569706
4777796.0,WY4448210539620160723,CEDAR DRAW 2,44.459,-105.381,2016-07-23,2272.0,Wildfire,7.1000000000000005,38.5,6.0,0.0486309523809523,28.4,20.0,0.026,18.9,336.0,36.7,0.0,21.3,36.6,42.1,62.3,8.0,0.2728,10.0,1318.0,3.0,92.0,0.9993908270190958,-0.034899496702500955
4777331.0,OR4486912109820160724,RATTLESNAKE,44.835,-121.118,2016-07-24,9296.0,Wildfire,2.6,31.3,16.0,0.0538214285714285,29.5,19.0,0.048,9.3,28.0,27.4,0.0,1.1,37.4,22.9,51.5,9.0,0.19085000000000002,10.0,662.0,2.0,73.0,0.9563047559630354,0.29237170472273677
4777383.0,AZ3147311129120160725,BLACK PEAK,31.471,-111.307,2016-07-25,4442.0,Wildfire,7.8,35.4,18.0,0.1437678571428571,32.0,34.0,0.138,13.0,355.0,29.5,1.2,92.3,34.8,19.4,41.4,15.0,0.23345000000000002,7.0,1321.0,7.0,325.0,-0.5735764363510465,0.8191520442889916
4777645.0,WY4402111078620160725,BERRY,44.048,-110.723,2016-07-25,20783.0,Wildfire,0.0,28.8,15.0,0.216297619047619,27.3,13.0,0.193,13.1,254.0,38.5,0.0,11.2,28.8,22.9,64.8,8.0,0.7272000000000001,8.0,2066.0,1.0,341.0,-0.3255681544571567,0.9455185755993168
4777360.0,NV4012311696120160726,CARICO,40.118,-116.945,2016-07-26,4477.0,Wildfire,0.0,33.0,4.0,0.0258333333333333,32.9,8.0,0.025,13.5,286.0,34.2,0.0,4.1,35.4,20.7,52.9,6.0,0.18380000000000002,10.0,1735.0,8.0,92.0,0.9993908270190958,-0.034899496702500955
4777660.0,WA4782412342420160726,HAYES TWO,47.804,-123.39,2016-07-26,2679.0,Wildfire,18.8,21.0,50.0,0.3799940476190476,18.3,62.0,0.333,4.7,270.0,25.6,0.0,22.2,25.5,11.4,47.5,22.0,0.6914,10.0,1708.0,23.0,223.0,-0.6819983600624984,-0.7313537016191706
4777390.0,SD4350210294720160727,FREEMAN,43.354,-102.963,2016-07-27,19121.0,Wildfire,6.4,39.5,10.0,0.2758690476190476,29.5,38.0,0.305,13.0,71.0,25.6,0.7,27.4,37.6,39.8,63.0,10.0,0.252,10.0,946.0,2.0,37.0,0.6018150231520483,0.7986355100472928
4777398.0,NM3298110326420160727,DEAN,32.986,-103.263,2016-07-27,1135.0,Wildfire,3.0,36.6,16.0,0.1328392857142857,32.5,31.0,0.158,11.2,123.0,27.7,0.0,38.4,36.2,28.5,50.8,18.0,0.21635000000000001,10.0,1178.0,0.0,149.0,0.5150380749100544,-0.8571673007021122
4777701.0,ID4524211458320160727,ROARING,45.218,-114.606,2016-07-27,6020.0,Wildfire,1.0,24.6,13.0,0.1605059523809524,23.0,18.0,0.148,10.2,280.0,42.1,0.0,13.2,25.2,17.2,63.7,9.0,0.3435,10.0,2627.0,22.0,52.0,0.788010753606722,0.6156614753256583
4777770.0,AZ3462911128020160727,EDEN,34.627,-111.287,2016-07-27,1179.0,Wildfire,18.6,31.2,24.0,0.2926785714285714,31.4,20.0,0.269,13.6,50.0,34.6,0.0,71.5,32.5,20.8,53.6,14.0,0.49150000000000005,9.0,2074.0,3.0,100.0,0.984807753012208,-0.1736481776669303
4777829.0,AZ3334910993220160727,SOLDIER,33.347,-109.917,2016-07-27,3323.0,Wildfire,2.9,35.5,15.0,0.2415416666666666,29.5,37.0,0.277,14.1,267.0,34.9,1.7000000000000002,46.9,35.3,20.9,49.3,16.0,0.29550000000000004,10.0,1594.0,5.0,242.0,-0.882947592858927,-0.46947156278589075
